course_urls
https://www.golfadvisor.com/courses/14045-big-spring-lake-golf
https://www.golfadvisor.com/courses/36187-smoky-eagle-golf-course
https://www.golfadvisor.com/courses/20274-willow-brook-golf-course
https://www.golfadvisor.com/courses/14046-willow-point-country-club
https://www.golfadvisor.com/courses/20279-aliceville-golf-course
https://www.golfadvisor.com/courses/14047-alpine-bay-resort
https://www.golfadvisor.com/courses/20276-whippoorwill-golf-course
https://www.golfadvisor.com/courses/14049-andalusia-country-club
https://www.golfadvisor.com/courses/14050-evans-barnes-golf-course
https://www.golfadvisor.com/courses/20275-old-pine-golf-course
https://www.golfadvisor.com/courses/14051-anderson-golf-club
https://www.golfadvisor.com/courses/14052-anniston-country-club
https://www.golfadvisor.com/courses/14053-anniston-municipal-golf-course
https://www.golfadvisor.com/courses/14134-cane-creek-golf-course
https://www.golfadvisor.com/courses/14054-indian-oaks-golf-club
https://www.golfadvisor.com/courses/14055-pine-hill-country-club
https://www.golfadvisor.com/courses/14056-brookside-golf-course
https://www.golfadvisor.com/courses/14057-twin-lakes-golf-club
https://www.golfadvisor.com/courses/14058-clay-county-public-golf-course
https://www.golfadvisor.com/courses/14881-canebrake-golf-club
https://www.golfadvisor.com/courses/14061-southern-gayles-golf-course
https://www.golfadvisor.com/courses/14063-atmore-country-club
https://www.golfadvisor.com/courses/14064-wills-creek-country-club
https://www.golfadvisor.com/courses/16013-auburn-links-at-mill-creek
https://www.golfadvisor.com/courses/16349-auburn-university-golf-club
https://www.golfadvisor.com/courses/14065-indian-pines-golf-course
https://www.golfadvisor.com/courses/16492-moores-mill-golf-club
https://www.golfadvisor.com/courses/28964-the-greens-at-auburn
https://www.golfadvisor.com/courses/14067-holly-hills-country-club
https://www.golfadvisor.com/courses/14068-brook-graveyard-at-bent-brook-golf-course
https://www.golfadvisor.com/courses/14071-frank-house-municipal-golf-course
https://www.golfadvisor.com/courses/14069-graveyard-windmill-at-bent-brook-golf-course
https://www.golfadvisor.com/courses/14070-windmill-brook-at-bent-brook-golf-course
https://www.golfadvisor.com/courses/14072-woodward-golf-club
https://www.golfadvisor.com/courses/14088-clear-creek-golf-club
https://www.golfadvisor.com/courses/14090-country-club-of-brewton
https://www.golfadvisor.com/courses/33329-dogwood-hills-golf-course
https://www.golfadvisor.com/courses/14091-brundidge-country-club
https://www.golfadvisor.com/courses/14092-hidden-valley-golf-course
https://www.golfadvisor.com/courses/3403-choctaw-country-club
https://www.golfadvisor.com/courses/16377-timberline-golf-club
https://www.golfadvisor.com/courses/14094-deer-haven-golf-club-at-roland-cooper-state-park
https://www.golfadvisor.com/courses/14095-cherokee-country-club
https://www.golfadvisor.com/courses/14096-cahaba-falls-country-club
https://www.golfadvisor.com/courses/14097-deerfield-golf-club
https://www.golfadvisor.com/courses/20956-deer-valley-links-golf-course
https://www.golfadvisor.com/courses/14098-mill-creek-golf-course
https://www.golfadvisor.com/courses/14100-clanton-country-club
https://www.golfadvisor.com/courses/28869-magnolia-meadows-golf-course
https://www.golfadvisor.com/courses/14101-coosa-pines-golf-club
https://www.golfadvisor.com/courses/16350-horse-creek-golf-course
https://www.golfadvisor.com/courses/14103-chesley-oaks-golf-club
https://www.golfadvisor.com/courses/14104-terri-pines-country-club
https://www.golfadvisor.com/courses/15077-stillwaters-golf-club-the-highlands-course
https://www.golfadvisor.com/courses/14106-dogwood-pines-at-timbercreek-golf-club
https://www.golfadvisor.com/courses/14108-lake-forest-golf-club
https://www.golfadvisor.com/courses/16015-magnolia-dogwood-at-timbercreek-golf-club
https://www.golfadvisor.com/courses/14107-pines-magnolia-at-timbercreek-golf-club
https://www.golfadvisor.com/courses/14109-isle-dauphine-golf-club
https://www.golfadvisor.com/courses/15079-burningtree-country-club
https://www.golfadvisor.com/courses/14112-decatur-country-club
https://www.golfadvisor.com/courses/14113-point-mallard-golf-course
https://www.golfadvisor.com/courses/14114-demopolis-country-club
https://www.golfadvisor.com/courses/13982-the-ravine-golf-course
https://www.golfadvisor.com/courses/14118-dothan-country-club
https://www.golfadvisor.com/courses/15080-dothan-national-golf-club
https://www.golfadvisor.com/courses/14117-green-hill-golf-course
https://www.golfadvisor.com/courses/14115-highlands-marshwood-at-highland-oaks-golf-course
https://www.golfadvisor.com/courses/19261-kilgores-roundabout-plantation-golf-course
https://www.golfadvisor.com/courses/14119-magnolia-highlands-at-highland-oaks-golf-course
https://www.golfadvisor.com/courses/14116-marshwood-magnolia-at-highland-oaks-golf-course
https://www.golfadvisor.com/courses/16016-short-at-highland-oaks-golf-course
https://www.golfadvisor.com/courses/14120-high-point-golf-club
https://www.golfadvisor.com/courses/14121-elba-country-club
https://www.golfadvisor.com/courses/16371-soldiers-creek-golf-club
https://www.golfadvisor.com/courses/14122-percy-marcum-golf-course
https://www.golfadvisor.com/courses/14123-enterprise-country-club
https://www.golfadvisor.com/courses/14124-country-club-of-alabama
https://www.golfadvisor.com/courses/14125-eufaula-country-club
https://www.golfadvisor.com/courses/14127-evergreen-golf-club
https://www.golfadvisor.com/courses/15508-quail-creek-golf-course
https://www.golfadvisor.com/courses/16017-rock-creek-golf-club
https://www.golfadvisor.com/courses/14128-fayette-country-club
https://www.golfadvisor.com/courses/14129-dogwood-hills-golf-club
https://www.golfadvisor.com/courses/20957-blackberry-trail-golf-course
https://www.golfadvisor.com/courses/15401-glenlakes-golf-club-lakes-course
https://www.golfadvisor.com/courses/15328-glenlakes-golf-club-vista-dunes-course
https://www.golfadvisor.com/courses/14133-foley-golf-course
https://www.golfadvisor.com/courses/20958-magnolia-springs-golf
https://www.golfadvisor.com/courses/14135-desoto-country-club
https://www.golfadvisor.com/courses/14136-terrapin-hills-country-club
https://www.golfadvisor.com/courses/14138-blue-red-at-silver-wings-golf-course
https://www.golfadvisor.com/courses/14139-red-white-at-silver-wings-golf-course
https://www.golfadvisor.com/courses/14137-white-blue-at-silver-wings-golf-course
https://www.golfadvisor.com/courses/14140-gadsden-country-club
https://www.golfadvisor.com/courses/16491-twin-bridges-golf-club
https://www.golfadvisor.com/courses/14142-castle-pines-country-club
https://www.golfadvisor.com/courses/14143-river-oaks-golf-course
https://www.golfadvisor.com/courses/16019-backbreaker-mindbreaker-at-silver-lakes
https://www.golfadvisor.com/courses/14145-heartbreaker-backbreaker-at-silver-lakes
https://www.golfadvisor.com/courses/14146-links-at-briarmeade
https://www.golfadvisor.com/courses/14144-mindbreaker-heartbreaker-at-silver-lakes
https://www.golfadvisor.com/courses/16018-short-at-silver-lakes
https://www.golfadvisor.com/courses/14147-hatchett-creek-golf-club
https://www.golfadvisor.com/courses/14149-blue-red-at-mountain-view-golf-course
https://www.golfadvisor.com/courses/14150-red-white-at-mountain-view-golf-course
https://www.golfadvisor.com/courses/14148-white-blue-at-mountain-view-golf-course
https://www.golfadvisor.com/courses/14151-lakeview-country-club
https://www.golfadvisor.com/courses/16021-canyon-loblolly-at-cambrian-ridge
https://www.golfadvisor.com/courses/14154-greenville-country-club
