cities_url
https://www.golfadvisor.com/course-directory/4-albertville/
https://www.golfadvisor.com/course-directory/5-alexander-city/
https://www.golfadvisor.com/course-directory/8895-aliceville/
https://www.golfadvisor.com/course-directory/6-alpine/
https://www.golfadvisor.com/course-directory/7-altoona/
https://www.golfadvisor.com/course-directory/8-andalusia/
https://www.golfadvisor.com/course-directory/9-anderson/
https://www.golfadvisor.com/course-directory/10-anniston/
https://www.golfadvisor.com/course-directory/11-arab/
https://www.golfadvisor.com/course-directory/12-ashland/
https://www.golfadvisor.com/course-directory/13-athens/
https://www.golfadvisor.com/course-directory/14-atmore/
https://www.golfadvisor.com/course-directory/15-attalla/
https://www.golfadvisor.com/course-directory/16-auburn/
https://www.golfadvisor.com/course-directory/17-bay-minette/
https://www.golfadvisor.com/course-directory/18-bessemer/
https://www.golfadvisor.com/course-directory/19-birmingham/
https://www.golfadvisor.com/course-directory/20-boaz/
https://www.golfadvisor.com/course-directory/22-brewton/
https://www.golfadvisor.com/course-directory/23-brundidge/
https://www.golfadvisor.com/course-directory/24-bryant/
https://www.golfadvisor.com/course-directory/25-butler/
https://www.golfadvisor.com/course-directory/26-calera/
https://www.golfadvisor.com/course-directory/27-camden/
https://www.golfadvisor.com/course-directory/28-centre/
https://www.golfadvisor.com/course-directory/29-centreville/
https://www.golfadvisor.com/course-directory/30-chatom/
https://www.golfadvisor.com/course-directory/8941-chelsea/
https://www.golfadvisor.com/course-directory/31-citronelle/
https://www.golfadvisor.com/course-directory/32-clanton/
https://www.golfadvisor.com/course-directory/10913-columbiana/
https://www.golfadvisor.com/course-directory/33-coosa-pines/
https://www.golfadvisor.com/course-directory/34-cordova/
https://www.golfadvisor.com/course-directory/35-cullman/
https://www.golfadvisor.com/course-directory/36-dadeville/
https://www.golfadvisor.com/course-directory/37-daphne/
https://www.golfadvisor.com/course-directory/38-dauphin-island/
https://www.golfadvisor.com/course-directory/39-decatur/
https://www.golfadvisor.com/course-directory/40-demopolis/
https://www.golfadvisor.com/course-directory/41-dothan/
https://www.golfadvisor.com/course-directory/42-eight-mile/
https://www.golfadvisor.com/course-directory/43-elba/
https://www.golfadvisor.com/course-directory/8671-elberta/
https://www.golfadvisor.com/course-directory/44-empire/
https://www.golfadvisor.com/course-directory/45-enterprise/
https://www.golfadvisor.com/course-directory/46-eufaula/
https://www.golfadvisor.com/course-directory/47-evergreen/
https://www.golfadvisor.com/course-directory/48-fairhope/
https://www.golfadvisor.com/course-directory/49-fayette/
https://www.golfadvisor.com/course-directory/50-flat-rock/
https://www.golfadvisor.com/course-directory/51-florence/
https://www.golfadvisor.com/course-directory/52-foley/
