Place,Course ID,Place ID
"Casselberry Golf Club, Casselberry, FL",2299,ChIJjX_yowVu54gRS2wVbqrNOV0
"Celebration Golf Club, Celebration, FL",2300,ChIJKYYFHzR_3YgRzDP_OfyyBfA
"Mystic Dunes Golf Club, Celebration, FL",2301,ChIJQ8tRPFZ53YgRyieqQb5kqEA
"ChampionsGate Country Club, ChampionsGate, FL",2302,ChIJiWGOZv963YgR3Wl888m1Zw8
"Chiefland Golf & Country Club, Chiefland, FL",2303,ChIJA61wvcMd6YgREyfrDkCFmjs
"Grand Lake RV and Golf Resort, Citra, FL",2304,ChIJofOQPngn5ogRsB82s7RflmU
"Citrus Springs Golf & Country Club, Citrus Springs , FL",2305,ChIJ36AEyjJv6IgRJEBnpuQEt8c
"Clerbrook Golf & RV Resort, Clermont, FL",2306,ChIJ-8IgEyOS54gR81m3E8AbCwk
"Green Valley Country Club, Clermont, FL",2307,ChIJUYXcl1KM54gR0bpXCGnX18Q
"Kings Ridge Golf Club - Kings Course, Clermont, FL",2308,ChIJ_ZnW8syI54gRK8jK0Yt3dvI
"Kings Ridge Golf Club - Ridge Course, Clermont, FL",2309,ChIJ_ZnW8syI54gRK8jK0Yt3dvI
"Sanctuary Ridge Golf Club, Clermont, FL",2310,ChIJI8ul93aP54gRxeM7xQd5wS8
"Swiss Fairways Golf Course, Clermont, FL",2311,ChIJF_BS-GCM54gRIlEGMceFv34
"Clewiston Golf Course, Clewiston, FL",2312,ChIJecHu4ff624gRuMMie_5G2HY
"Lakes/Dolphin Golf Course at Cocoa Beach Country Club, Cocoa Beach, FL",2313,ChIJLTRt1MwC3ogR62L4Enyfuak
"Lakes/River Golf Course Cocoa Beach Country Club, Cocoa Beach, FL",2314,ChIJLTRt1MwC3ogR62L4Enyfuak
"River/Dolphin Golf Course at Cocoa Beach Country Club, Cocoa Beach, FL",2315,ChIJLTRt1MwC3ogR62L4Enyfuak
"Adios Golf Club, Coconut Creek, FL",2316,ChIJPYcShmQc2YgRyQUGCTJ-XZI
"Wynmoor Golf Course, Coconut Creek, FL",2317,ChIJB6Pu0VwD2YgRG8TvlofVc4Q
"Cooper Colony Country Club, Cooper City, FL",2318,ChIJm6eHCnGo2YgRsVaRACL44eo
"Deering Bay Yacht & Country Club, Coral Gables, FL",2319,ChIJ4b2PsBHG2YgRuPSTp87wZ5Q
"Granada Golf Course, Coral Gables, FL",2320,ChIJsdAe4oe32YgRMUDC_52erPg
"Riviera Country Club, Coral Gables, FL",2321,ChIJcUC4bh242YgRKCp1Rw2DMpY
"The Biltmore Golf Course, Coral Gables, FL",2322,ChIJN_mHKiC42YgRKgpoT84Yack
"Country Club of Coral Springs, Coral Springs, FL",2323,ChIJGU8czvkP2YgRVw00J_JqFro
"Eagle Trace Country Club, Coral Springs, FL",2324,ChIJ5ezJcZIP2YgRfWcaMF0uSOc
"Wildwood Country Club, Crawfordville, FL",2325,ChIJ7YZg-fiD7IgRNNk--_o9HRo
"The Oaks Golf Club, Crescent City, FL",2326,ChIJc7sokZhb5ogRVlNKnCEhJP0
"Foxwood Country Club, Crestview, FL",2327,ChIJl2zv9fMMkYgRQjt95vQbUsc
"Plantation on Crystal River - Championship Course, Crystal River, FL",2328,ChIJj_2lzkhA6IgRnVQKkA3Gwms
"Plantation on Crystal River - Lagoons Course, Crystal River, FL",2329,ChIJORvNIU9A6IgRIFp2Sl0a6g0
"Lake Jovita Golf & Country Club - North Course, Dade City, FL",2330,ChIJJ9uwoI-swogRy8SX0uhGcPI
"Lake Jovita Golf & Country Club - South Course, Dade City, FL",2331,ChIJJ9uwoI-swogRy8SX0uhGcPI
"Scotland Yards Golf Club, Dade City, FL",2332,ChIJm8kt1e5S3YgRg8kgJzDdN8Y
"Travelers Rest RV Resort & Golf Course, Dade City, FL",2333,ChIJidYnwQipwogR5ZGmqdY9GPI
"Deer Creek RV Golf & Country Club, Davenport, FL",2334,ChIJ056YRI9w3YgR0CSUMSa9WI8
"Highlands Reserve Golf Club, Davenport, FL",2335,ChIJF9yjTEd73YgRNl4MzFQl82g
"Polo Park East, Davenport, FL",2336,ChIJ4yivcZd83YgRZjnYLINVDwY
"Polo Park Golf Course, Davenport, FL",2337,ChIJoygeapd83YgRTsW5THIvEiQ
"Providence Golf Club, Davenport, FL",2338,ChIJL2e6VZB33YgR4ZsnSsEYCpI
"Ridgewood Lakes Golf Club, Davenport, FL",2339,ChIJB9DnWcVw3YgRnVb7AbMTWmk
"Davie Golf & Country Club, Davie, FL",2340,ChIJ_9xrdfUH2YgRY3_Ta95iNg8
"Indigo Lakes Golf Club, Daytona Beach, FL",2341,ChIJ5zWl1cfe5ogR7PlkDjsI2Us
"LPGA International - Hills Course, Daytona Beach, FL",2342,ChIJcet9RY3e5ogRbOtGw2kOmws
"LPGA International - Jones Course, Daytona Beach, FL",2343,ChIJcet9RY3e5ogRbOtGw2kOmws
"North at Daytona Beach Golf & Country Club, Daytona Beach, FL",2344,ChIJtfVa3ZfZ5ogRYqDJr1dnfgY
"Oceans Golf Club, Daytona Beach, FL",2345,ChIJjfP-g3vX5ogRPkraiJRXxys
"South at Daytona Beach Golf & Country Club, Daytona Beach, FL",2346,ChIJtfVa3ZfZ5ogRYqDJr1dnfgY
"The Club at Pelican Bay - North Course, Daytona Beach, FL",2347,ChIJE5uZ5-DY5ogR6yqo85r2V90
"The Club at Pelican Bay - South Course, Daytona Beach, FL",2348,ChIJE5uZ5-DY5ogR6yqo85r2V90
"DeBary Golf & Country Club, DeBary, FL",2349,ChIJebsUCrUR54gRHnhtCJ4Dv9A
"Glen Abbey Golf Club, Debary, FL",2350,ChIJkyPnZgcR54gRGUTSgAZOpP8
"Deer Creek Golf Club, Deerfield Beach, FL",2351,ChIJS-PZtqwd2YgRlhVIDSYkoYo
"Blackstone Golf Course, Mossy Head, FL",2352,ChIJt7c3Hgd8kYgRIRIhsh_i8NE
"Eagle Springs Golf Course, Defuniak Springs, FL",2353,ChIJcRCJr3PRk4gRSUKaLraOtog
"Sandhill Golf Course, Deland, FL",2354,ChIJy7aXl6Ib54gRtdUM97tkLlw
"Victoria Hills Golf Club, Deland, FL",2355,ChIJEf3izzsa54gRbqmWjTcDX6A
"Addison Reserve Country Club - Redemption Golf Course, Delray Beach, FL",2356,ChIJubn7ZxMf2YgRgPsIwdzU-E0
"Addison Reserve Country Club - Salvation Golf Course, Delray Beach, FL",2357,ChIJubn7ZxMf2YgRgPsIwdzU-E0
"Addison Reserve Country Club - Trepidation Golf Course, Delray Beach, FL",2358,ChIJubn7ZxMf2YgRgPsIwdzU-E0
"Boca Delray Golf & Country Club, Delray Beach, FL",2359,ChIJ8yO_oL4f2YgRiNqC9VeD8Nk
"Delaire Country Club - Hills/Woods, Delray Beach, FL",2360,ChIJ_2_OnsEf2YgRp418_P7-Hik
"Delaire Country Club - Lakes/Hills, Delray Beach, FL",2361,ChIJ_2_OnsEf2YgRp418_P7-Hik
"Delaire Country Club - Woods/Lakes, Delray Beach, FL",2362,ChIJ_2_OnsEf2YgRp418_P7-Hik
"Delray Beach Golf Club, Delray Beach, FL",2363,ChIJc4wf-__f2IgRqrBRpNuSGCU
"Gleneagles Country Club - Legends Course, Delray Beach, FL",2364,ChIJf_aIqkIf2YgRupV1doU2Csg
"Gleneagles Country Club - Victory Course, Delray Beach, FL",2365,ChIJf_aIqkIf2YgRupV1doU2Csg
"Kings Point Executive Course, Delray Beach, FL",2366,ChIJqZuRdYMf2YgRaYpGT86Gk5I
"Kings Point Par 3, Delray Beach, FL",2367,ChIJqZuRdYMf2YgRaYpGT86Gk5I
"Lakeview Golf Club, Delray Beach, FL",2368,ChIJK8bn5-Qf2YgRWAAP7um1mS8
"Mizner Country Club, Delray Beach, FL",2369,ChIJCXzUJUsf2YgRykvlnPNnCx8
"Seagate Country Club, Delray Beach, FL",2370,ChIJH_hrXR0g2YgRuf8GW8BYN_w
"St. Andrews Club, Delray Beach, FL",2371,ChIJDaRhj_3e2IgRFGKAPOeSipk
"The Little Club, Delray Beach, FL",2372,ChIJ08NKOALf2IgRg7s6i_R_Tbs
"Deltona Club, Deltona, FL",2373,ChIJy6qBykcX54gRNY77eduy9pY
"Diamond Hill Golf & Country Club, Dover, FL",2374,ChIJ_ZksuJTMwogRnEDxGl_zGLI
"Dunedin Golf Club, Dunedin, FL",2375,ChIJ-VQNl0vywogRVgdLmm2QSjc
"Dunedin Stirling Links, Dunedin, FL",2376,ChIJl2FHsLXzwogRu5_-43V_YyU
"Juliette Falls, Dunnellon, FL",2377,ChIJecm7ImRj6IgRSWXc_LnxbEU
"Rainbow's End Golf & Country Club, Dunnellon, FL",2378,ChIJsxPfDgVk6IgRnsn9CkCpdSM
"The Spruce Creek Preserve Golf Club, Dunnellon, FL",2379,ChIJzTMgDq9w6IgRSPURoHvdZkY
"St. Johns Golf Club, Elkton, FL",2380,ChIJ1z3ODHaD5ogRvYeZMXdu-nQ
"Blue/Red at Myakka Pines Golf Club, Englewood, FL",2381,ChIJTVwOsXVWw4gRV5S1jDbbgGU
"Boca Royale Golf & Country Club, Englewood, FL",2382,ChIJka9q_pRXw4gRf8YtshyxdzE
"Lemon Bay Golf Club, Englewood, FL",2383,ChIJvfZPqVypxIgRJxDqXbIdd_g
"Oyster Creek Golf & Country Club, Englewood, FL",2384,ChIJZxFeu4WpxIgRz-Qs_lkI4zE
"Red/White at Myakka Pines Golf Club, Englewood, FL",2385,ChIJTVwOsXVWw4gRV5S1jDbbgGU
"White/Blue at Myakka Pines Golf Club, Englewood, FL",2386,ChIJTVwOsXVWw4gRV5S1jDbbgGU
"Black Bear Golf Club, Eustis, FL",2387,ChIJDaJ43i-n54gR1Dog3SscElc
"Amelia National Golf and Country Club, Ferandina Beach, FL",2388,ChIJqyJxwJWq5YgRpN0_av-jRpU
"Amelia River Golf Club, Fernandina Beach, FL",2389,ChIJ5fBILZtV5IgRytGHwcRNjfM
"North/West at Fernandina Beach Municipal Golf Course, Fernandina Beach, FL",2390,ChIJ604GP_RV5IgRTPN5rGfx9RU
"South/North at Fernandina Beach Municipal Golf Course, Fernandina Beach, FL",2391,ChIJ604GP_RV5IgRTPN5rGfx9RU
"The Golf Club at North Hampton, Fernandina Beach, FL",2392,ChIJnQZBfYuq5YgR7DFtxA-gwIc
"West/South at Fernandina Beach Municipal Golf Course, Fernandina Beach, FL",2393,ChIJ604GP_RV5IgRTPN5rGfx9RU
"Fisher Island Club, Fisher Island, FL",2394,ChIJt_gRn_i02YgROob5D36kwTc
"Ocean Palm Golf Course, Flagler Beach, FL",2395,ChIJcVjOrhHB5ogRyY5vcLaGxEk
"Golf Club At Fleming Island, Fleming Island, FL",2396,ChIJUyFkj8va5YgRR5hWV4YLQ68
"City Of Lauderhill Golf Course, Fort Lauderdale, FL",2397,ChIJFTq1aMIG2YgRtN7iiFD8I5U
"Coral Ridge Country Club, Fort Lauderdale, FL",2398,ChIJQ-oQgxwC2YgR5LTUxTZLjHU
"Coral Ridge Country Club - Rees 9, Fort Lauderdale, FL",2399,ChIJBXOYBwMC2YgRRLN6rDNk9dI
"Grande Oaks Golf Club, Fort Lauderdale-Davie, FL",2400,ChIJj9peZxeo2YgRV5uHBhNR4u4
"Grande Oaks Golf Club - Par 3, Fort Lauderdale, FL",2401,ChIJj9peZxeo2YgRV5uHBhNR4u4
"Pine Island Ridge Country Club, Fort Lauderdale, FL",2402,ChIJoRsGDfwH2YgR1kGkdiIgquM
"Oakview Lakes Golf Course, Fort Meade, FL",2403,ChIJv566gZke3YgRAyb3aIS-KGU
"Streamsong Resort - Black Course, Fort Meade, FL",2404,ChIJ95t6K6Eg3YgRqIPnJl_vJSQ
"Streamsong Resort - Blue Course, Fort Meade, FL",2405,ChIJ95t6K6Eg3YgRqIPnJl_vJSQ
"Streamsong Resort - Red Course, Fort Meade, FL",2406,ChIJ95t6K6Eg3YgRqIPnJl_vJSQ
"Streamsong Resort - Roundabout Course, Fort Meade, FL",2407,ChIJ95t6K6Eg3YgRqIPnJl_vJSQ
"Alico Family Golf - Short Course, Ft. Myers, FL",2408,ChIJ4XVG0U4U24gRDdnrWsL9mvY
"Bear at Forest Country Club, The, Fort Myers, FL",2409,ChIJc5K0fSc-24gRiwOHMbGq1FY
"Bobcat at Forest Country Club, The, Fort Myers, FL",2410,ChIJc5K0fSc-24gRiwOHMbGq1FY
"Colonial Country Club, Fort Myers, FL",2411,ChIJ1VyIWHBr24gRYp41dc7W_ds
"Cross Creek Country Club, Fort Myers, FL",2412,ChIJc39LbykV24gRoMqcLBIzuoc
"Crown Colony Golf & Country Club, Fort Myers, FL",2413,ChIJxwpRpEY-24gRgUI8H1CyFjU
"Cypress Lake Country Club, Fort Myers, FL",2414,ChIJ_V7Sc7w_24gRuIXS3qly8FQ
"Del Tura Golf & Country Club - North/West, Fort Myers, FL",2415,ChIJBzLnBSFD24gRTHN6ou4RvtM
"Del Tura Golf & Country Club - South/North, Fort Myers, FL",2416,ChIJBzLnBSFD24gRTHN6ou4RvtM
"Del Tura Golf & Country Club - West/South, Fort Myers, FL",2417,ChIJBzLnBSFD24gRTHN6ou4RvtM
"Eagle Ridge Golf Club, Fort Myers, FL",2418,ChIJqQik4xoV24gRrg2klgWZfL0
"Eastwood Golf Course, Fort Myers, FL",2419,ChIJS399QLFr24gR1hktnRNrCZ8
"Egret Golf Course at Pelican Preserve Golf Club, Fort Myers, FL",2420,ChIJcQ_JgHxr24gRSafwk75RIxc
"Estero Country Club, Fort Myers, FL",2421,ChIJ52hSLYQW24gRa8nyN9kOjf8
"Fiddlesticks Country Club - Long Mean Course, Fort Myers, FL",2422,ChIJVWZ7IvkU24gRl3RHJsdY1Tc
"Fiddlesticks Country Club - Wee Friendly Course, Fort Myers, FL",2423,ChIJVWZ7IvkU24gRl3RHJsdY1Tc
"Fort Myers Country Club, Fort Myers, FL",2424,ChIJfy3T5jRA24gRiH0gxfYDbvE
"Golfview Golf & Recreation, Fort Myers, FL",2425,ChIJl911ILQ_24gRd4CQaWZfEw4
"Gulf Harbour Golf & Country Club, Fort Myers, FL",2426,ChIJ66HD2SA_24gREj8hCM67bzM
"Heron Golf Course at Pelican Preserve Golf Club, Fort Myers, FL",2427,ChIJcQ_JgHxr24gRSafwk75RIxc
"Hideaway Country Club, The, Fort Myers, FL",2428,ChIJ4YZqwK5q24gR5yjh_mYINyc
"Ibis Golf Course at Pelican Preserve Golf Club, Fort Myers, FL",2429,ChIJcQ_JgHxr24gRSafwk75RIxc
"Kelly Greens Golf & Country Club, Fort Myers, FL",2430,ChIJI0FEcTY524gR5aySFhr6cZ0
"Landings Yacht, Golf & Tennis Club, Fort Myers, FL",2431,ChIJsZqiPnA_24gRjQse6n_eRGM
"Legends Golf & Country Club, Fort Myers, FL",2432,ChIJ8akOceUU24gRwIxJXSQ99f8
"Lexington Country Club, Fort Myers, FL",2433,ChIJ84Tlc0Q-24gRhUiW3_cE1Vo
"Magnolia Landing Golf & Country Club, Fort Myers, FL",2434,ChIJIR62OzJd24gRLZ6uw29ZZdE
"Myerlee Country Club, Fort Myers, FL",2435,ChIJ_8pTkqY_24gRuk25rNip24A
"Old Orange at Verandah, Fort Myers, FL",2436,ChIJbV5qk-Zu24gRjocxvQRqU5E
"Olde Hickory Golf & Country Club, Fort Myers, FL",2437,ChIJBeqPvPwU24gRuDP_r9qw5bY
"Riverbend Golf Course, Fort Myers, FL",2438,ChIJS399QLFr24gR1hktnRNrCZ8
"Royal Course at Heritage Palms Golf & Country Club, Fort Myers, FL",2439,ChIJHYRvcuFq24gRvE3qF9PFi8U
"Sabal Course at Heritage Palms Golf & Country Club, Fort Myers, FL",2440,ChIJHYRvcuFq24gRvE3qF9PFi8U
"San Carlos Golf Club, Fort Myers, FL",2441,ChIJ3yuW_tEV24gR_ijtB976d5w
"Seven Lakes, Fort Myers, FL",2442,ChIJW-JREeU_24gRxlfndFQzXEs
"Shadow Wood Preserve, Fort Myers, FL",2443,ChIJM03A63UW24gR_EMU9DjGVZU
"Shell Point Golf Club, Fort Myers, FL",2444,ChIJy4uEsRM524gRxD5M9ZSjtks
"Terra Verde Country Club, Fort Myers, FL",2445,ChIJEdgR0vIV24gR43AOn0eUcb4
"The Club at Gateway, Fort Myers, FL",2446,ChIJcfBbZMBs24gRnEZlqSL0Iss
"The Club at Renaissance, Ft. Myers, FL",2447,ChIJWchHc8oU24gRN-4I9Umi0LU
"The Plantation Golf and Country Club, Fort Myers, FL",2448,ChIJIYjbfKoU24gRYOW4DXpHZmw
"Whiskey Creek Country Club, Fort Myers, FL",2449,ChIJQxS4FnJA24gRtJ_8uurq10I
"Whispering Oak at Verandah, Fort Myers, FL",2450,ChIJbV5qk-Zu24gRjocxvQRqU5E
"Fairwinds Golf Course, Fort Pierce, FL",2451,ChIJXdj_trD23ogRRBOYatOT7KA
"Gator Trace Golf & Country Club, Fort Pierce, FL",2452,ChIJp71oN8zv3ogRHgYw54recVQ
"Indian Hills Golf Course, Fort Pierce, FL",2453,ChIJ0WdnPrPx3ogRGdn06hX8Gks
"Island Pines Golf Club, Fort Pierce, FL",2454,ChIJTwz-kDD03ogRmUPxvYR7L6I
"Meadowood Golf & Tennis Club, Fort Pierce, FL",2455,ChIJGb8wJmnz3ogRFGtonT6KoKs
"Ocean Village Golf Course, Fort Pierce, FL",2456,ChIJxX7GGXzw3ogRuAJAkoQxlOg
"Spanish Lakes Country Club, Fort Pierce, FL",2457,ChIJ1RhMvjL03ogRJMJeJULkDFY
"Spanish Lakes Fairways, Fort Pierce, FL",2458,ChIJz5AnIzP03ogRQudMrQ4qmoc
"Oaks at Ft. Walton Beach Golf Club, Fort Walton Beach, FL",2459,ChIJeZXvDss_kYgRnyGBg6k1BeY
"Pines at Ft. Walton Beach Golf Club, Fort Walton Beach, FL",2460,ChIJeZXvDss_kYgRnyGBg6k1BeY
"Windswept Dunes Golf Course, Freeport, FL",2461,ChIJAfJU5xTCk4gRPXe8nI25040
"Lily Lake Golf Resort, Frostproof, FL",2462,ChIJA-tIlhsB3YgR33KvZah8Zh8
"Gainesville Country Club, Gainesville, FL",2463,ChIJJ82K37ii6IgRPw3rdWbgtqY
"Haile Plantation Golf & Country Club, Gainesville, FL",2464,ChIJe_tpp7C96IgRcGR1PUcrSIM
"Ironwood Golf Course, Gainesville, FL",2465,ChIJCxxObJym6IgRJ_E4VwPhsIk
"Mark Bostick Golf Course at The University of Florida, Gainesville, FL",2466,ChIJl7wri0Kj6IgRaTj050FxjiE
"Meadowbrook Golf Club, Gainesville, FL",2467,ChIJ3U5BhZO76IgRDDs-7v_fKdM
"West End Golf Course, Gainesville, FL",2468,ChIJey4lvKi-6IgRi-4gorGrbPQ
"Wedgewood Golf Course, Grand Island, FL",2469,ChIJ_zFF73C854gRyXp0CglZ2ek
"Magnolia Point Golf & Country Club, Green Cove Springs, FL",2470,ChIJr8_6ohna5YgRJqc9ZUJuR4E
"Tiger Point Golf Club, Gulf Breeze, FL",2471,ChIJnQTT5L7EkIgR8DBWQogKBe4
"Gulf Stream Golf Course, Gulf Stream, FL",2472,ChIJXbHQkK3f2IgRto9ZsyD1zyE
"Pasadena Yacht & Country Club, Gulfport, FL",2473,ChIJd-StTrriwogReRYMJ_Wc6uo
"East at Grenelefe Golf & Tennis Resort, Haines City, FL",2474,ChIJs401Ltt03YgRm6SLbip5Dd8
"South at Grenelefe Golf & Tennis Resort, Haines City, FL",2475,ChIJs401Ltt03YgRm6SLbip5Dd8
"Southern Dunes Golf & Country Club, Haines City, FL",2476,ChIJiWNIi-dz3YgROqsKa-DFa7I
"Sweetwater Golf & Tennis Club, Haines City, FL",2477,ChIJiRnq02ly3YgReUdjTnpvhxU
"Diplomat Resort Country Club, Hallandale, FL",2478,ChIJucq_QV6r2YgR3ABMJngVlVw
"Harmony Golf Preserve, Harmony, FL",2479,ChIJ47MqQlzt3YgRUvS-AcpDo5Y
"Havana Golf & Country Club, Havana, FL",2480,ChIJl4F7ct767IgRXkzDMd2cr4k
"Heathrow Country Club, Heathrow, FL",2481,ChIJrW13qM5y54gRSFPKrmshjz0
"Citrus Hills Golf & Country Club - Meadows Course, Hernando, FL",2482,ChIJu7TTDqxt6IgRAA9vNPKHrOM
"Citrus Hills Golf & Country Club - Oaks Course, Hernando, FL",2483,ChIJu7TTDqxt6IgRAA9vNPKHrOM
"Skyview at Terra Vista, Hernando, FL",2484,ChIJzQQQlkZs6IgR8a1M4EZz_Aw
"Eaglewood Country Club, Hobe Sound, FL",2485,ChIJx58qH03Y3ogRQ7PXFKf2cp8
"Grove XXIII, Hobe Sound, FL",2486,ChIJz7mVbLzb3ogRnha6vn3ATVk
"Heritage Ridge Golf Club, Hobe Sound, FL",2487,ChIJuV67rLXe3ogRvxvvFRP1VaM
"Hobe Sound Golf Club, Hobe Sound, FL",2488,ChIJFTBBFarZ3ogR74a1bO0NBEU
"Jupiter Island Club, Hobe Sound, FL",2489,ChIJA-iPvGHY3ogROzqigW4Fy4Y
"Loblolly Pines Golf Course, Hobe Sound, FL",2490,ChIJY-IsjtLe3ogRbugTXFUYHBs
"Lost Lake Golf Club, Hobe Sound, FL",2491,ChIJXZP0cPvb3ogR-T1C0WIOIng
"McArthur Golf Club, Hobe Sound, FL",2492,ChIJ-0gv0jjZ3ogROAsFQW_uiQQ
"Medalist Golf Club, The, Hobe Sound, FL",2493,ChIJxwRn3h7Z3ogRBJhcmfReQBo
"Forest Hills Golf Course, Holiday, FL",2494,ChIJVSuDS3OSwogRTpcQBwWq8qI
"Club at Emerald Hills, The, Hollywood, FL",2495,ChIJodyOviuq2YgRd78h5uUbg3s
"East at Orangebrook Country Club, Hollywood, FL",2496,ChIJXUKrEu6r2YgRYGDJ2r3oUWI
"Eco Golf Club, Hollywood, FL",2497,ChIJ-UB_6wSr2YgRPcT99ZQRGSA
"Hollywood Beach Golf & Country Club, Hollywood, FL",2498,ChIJ85PsGQmr2YgRDQxgG3_Oiqk
"West at Orangebrook Country Club, Hollywood, FL",2499,ChIJXUKrEu6r2YgRYGDJ2r3oUWI
"Key Royale Club, Holmes Beach, FL",2500,ChIJA5sveRUQw4gRE7tKiHpJqh8
"Redland Golf & Country Club, Homestead, FL",2501,ChIJNQWZKuDn2YgRnjedsrcorMU
"Southern Woods Golf Club, Homosassa, FL",2502,ChIJe-QZKJIW6IgRKT2UIpOO-xY
"Sugarmill Woods Country Club - Cypress Course, Homosassa, FL",2503,ChIJlTTtsXMW6IgRK3wEqPTuxyc
"Sugarmill Woods Country Club - Oak Course, Homosassa, FL",2504,ChIJlTTtsXMW6IgRK3wEqPTuxyc
"Sugarmill Woods Country Club - Pine Course, Homosassa, FL",2505,ChIJlTTtsXMW6IgRK3wEqPTuxyc
"Bishops Gate Golf and Lakeside Community, Howey in the Hills, FL",2506,ChIJOQnVMSWU54gRQYjFHQg_CEk
"Mission Inn Resort & Club - El Campeon Course, Howey in the Hills, FL",2507,ChIJBXoN1P9154gRBFmCgKtrG8o
"Mission Inn Resort & Club - Las Colinas Course, Howey in the Hills, FL",2508,ChIJBXoN1P9154gRBFmCgKtrG8o
"Heritage Pines Country Club, Hudson, FL",2509,ChIJm1psC_WewogRdP5xhgbjNbo
"Meadow Oaks Golf & Country Club, Hudson, FL",2510,ChIJXTQZl-aYwogRatvRliZ5LO4
"The Links Golf Club, Hudson, FL",2511,ChIJTxs1tr-bwogRCFk1mB1sFFI
"Gator Lakes Golf Course, Hurlburt Field, FL",2512,ChIJSaqSoEs8kYgRhSowIfRgE4M
"Indian Lake Estates Golf & Country Club, Indian Lake Estates, FL",2513,ChIJmXtIdrOx3YgRCSGUXWxzzBo
"Indianwood Golf & Country Club, Indiantown, FL",2514,ChIJp4NPRYu33ogRWRyT4R0qRhg
"Inverness Golf & Country Club, Inverness, FL",2515,ChIJkeLFZ0UL6IgReIhb4-9_lxY
"Lakeside Golf Course, Inverness, FL",2516,ChIJ45XKy1ly6IgRDI0BTOyZNVE
"Point O'Woods Golf Club, Inverness, FL",2517,ChIJofUxJfB06IgRqu_JWtTpRuE
"Cheeca Lodge, Islamorada, FL",2518,ChIJA2FTi18314gR6Id4jpHcXd0
"Jacksonville Beach Golf Club, Jacksonville Beach, FL",2519,ChIJyxPH_bxJ5IgR10E2e91j9Tc
"Eagle Marsh Golf Club, Jensen Beach, FL",2520,ChIJURRCmivm3ogRuUTrMTxPsP4
"Island Dunes Country Club, Jensen Beach, FL",2521,ChIJu0G4WS_k3ogRjUA6rCALuS8
"Abacoa Golf Club, Jupiter, FL",2522,ChIJLVISg73V3ogRDE7njL_WXWE
"Admiral's Cove - East Course, Jupiter, FL",2523,ChIJRZvY3Roq34gRRDJHYBQ9q4I
"Admiral's Cove - Golf Village North Course, Jupiter, FL",2524,ChIJ9-oDzgkq34gRtWtloYBiWK8
"Admiral's Cove - Golf Village South Course, Jupiter, FL",2525,ChIJ9-oDzgkq34gRtWtloYBiWK8
"Admiral's Cove - Golf Village West Course, Jupiter, FL",2526,ChIJ9-oDzgkq34gRtWtloYBiWK8
"Jonathan's Landing - Fazio Course at Old Trail, Jupiter, FL",2527,ChIJhXA6UPcp34gRfOiAjcEk-z4
"Jonathan's Landing - Hills Course at Old Trail, Jupiter, FL",2528,ChIJhXA6UPcp34gRfOiAjcEk-z4
"Jonathan's Landing - Village Course, Jupiter, FL",2529,ChIJhXA6UPcp34gRfOiAjcEk-z4
"Jupiter Country Club, Jupiter, FL",2530,ChIJQ8N3_pjW3ogRlVJjNxhgujc
"Jupiter Dunes Golf Course, Jupiter, FL",2531,ChIJR0XXyJQp34gROUc95ya9pRs
"Loxahatchee Club, Jupiter, FL",2532,ChIJ8y3_hQrW3ogRlA_ZJMkG-nk
"The Bear's Club, Jupiter, FL",2533,ChIJ37A07W0q34gRj34zhQg6TJE
"The Dye Preserve Golf Club, Jupiter, FL",2534,ChIJ15f0IgjR3ogR0QHoU41xUXM
"The Golf Club of Jupiter, Jupiter, FL",2535,ChIJp0Q14NbV3ogRPUdyS_vvtWo
"Trump National Golf Club, Jupiter, FL",2536,ChIJWa9nvnEq34gR1zmN6ETHgeI
"Crandon Golf at Key Biscayne, Key Biscayne, FL",2537,ChIJC_uG9o612YgR4-xHKDaSVBE
"Key Colony Beach Golf & Tennis, Key Colony Beach, FL",2538,ChIJcemuZIXZ0IgR14RNwdwlQ0o
"Card Sound Golf Club, Key Largo, FL",2539,ChIJnebcjMli14gRhUnxPr3xA8U
"Dolphin at Ocean Reef Club, Key Largo, FL",2540,ChIJjR0Ui8pi14gRelRW8FxlyqU
"Hammock at Ocean Reef Club, Key Largo, FL",2541,ChIJjR0Ui8pi14gR2-qo-IBjpto
"Key West Golf Club, Key West, FL",2542,ChIJRXqWnXux0YgRbzgKWI08ZNA
"Keystone Golf & Country Club, Keystone Heights, FL",2543,ChIJSzsfvYIF5ogRNxp0NZq-5is
"Crane's Bend at Orange Lake Resort, Kissimmee, FL",2544,ChIJq7LqfUd83YgRECnMtkKrBHE
"Cypress Course at Stonegate Golf Club, Kissimmee, FL",2545,ChIJL_Md9tCd3YgRjwOTBxh3W3Y
"Falcon's Fire Golf Club, Kissimmee, FL",2546,ChIJK83lPueB3YgRhKhi7gflIW8
"Kissimmee Bay Country Club, Kissimmee, FL",2547,ChIJ04v0aLKI3YgRqjPE3Lz5qTE
"Kissimmee Golf Club, Kissimmee, FL",2548,ChIJ__8viOuB3YgRJu1fSiAn2aM
"Legends Walk at Orange Lake Resort, Kissimmee, FL",2549,ChIJz5PwWNV93YgRcnla8tXE5q4
"Oaks Course at Stonegate Golf Club, Kissimmee, FL",2550,ChIJL_Md9tCd3YgRjwOTBxh3W3Y
"Oaks National Golf Club, Kissimmee, FL",2551,ChIJ__8viOuB3YgRJu1fSiAn2aM
